label                                                                   backgroundColor                                data
"United Kingdom  (Europe & Central Asia)"                               "rgba(201,192,255,0.3)"                        [{x:1179.65,y:9.66,r:3}]
"Ghana  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:6.41,y:0.257,r:3}]
"Gibraltar  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:1000000000,y:8.68,r:3}]
"Guinea  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:3.28,y:0.159,r:3}]
"Gambia, The  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:0.71,y:0.202,r:3}]
"Greece  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:116.22,y:7.26,r:3}]
"Grenada  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:0.25,y:1.207,r:3}]
"Greenland  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:1.03,y:8.686,r:3}]
"Guatemala  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:10.44,y:0.625,r:3}]
"Guyana  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:0.36,y:1.456,r:3}]
"Honduras  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:3.41,y:0.593,r:3}]
"Haiti  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:2.25,y:0.123,r:3}]
"Hungary  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:38.61,y:5.823,r:3}]
"Indonesia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:128.02,y:1.078,r:3}]
"India  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:293.26,y:0.771,r:3}]
"Ireland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:55.97,y:8.721,r:3}]
"Iran, Islamic Rep.  (Middle East & North Africa)"                      "rgba(82,238,65,0.3)"                          [{x:1000000000,y:3.938,r:3}]
"Iraq  (Middle East & North Africa)"                                    "rgba(82,238,65,0.3)"                          [{x:1000000000,y:3.339,r:3}]
"Iceland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:7.13,y:6.967,r:3}]
"Israel  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:65.77,y:8.352,r:3}]
"Italy  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:1315.8,y:7.404,r:3}]
"Jamaica  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:3.53,y:3.184,r:3}]
"Jordan  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:5.31,y:3.276,r:3}]
"Japan  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:3852.79,y:9.046,r:3}]
"Kenya  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:8.2,y:0.221,r:3}]
"Cambodia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.158,r:3}]
"St. Kitts and Nevis  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:0.22,y:3.369,r:3}]
"Korea, Rep.  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:356.11,y:6.498,r:3}]
"Kuwait  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:19.85,y:10000000000,r:3}]
"Lao PDR  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1.12,y:0.057,r:3}]
"Lebanon  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:5.54,y:3.671,r:3}]
"Liberia  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.22,y:0.14,r:3}]
"Libya  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:33.88,y:8.105,r:3}]
"St. Lucia  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:0.47,y:1.446,r:3}]
"Sri Lanka  (South Asia)"                                               "rgba(155,155,155,0.3)"                        [{x:9.7,y:0.295,r:3}]
"Luxembourg  (Europe & Central Asia)"                                   "rgba(201,192,255,0.3)"                        [{x:16.02,y:26.957,r:3}]
"Morocco  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:33.71,y:1.006,r:3}]
"Madagascar  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:3.02,y:0.081,r:3}]
"Mexico  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:363.6,y:3.688,r:3}]
"Mali  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:2.83,y:0.049,r:3}]
"Malta  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:3.02,y:5.556,r:3}]
"Myanmar  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.113,r:3}]
"Mongolia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:1.31,y:4.911,r:3}]
"Mozambique  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:2.29,y:0.07,r:3}]
"Mauritania  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:1.46,y:0.464,r:3}]
"Mauritius  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:3.22,y:1.575,r:3}]
"New Caledonia  (East Asia & Pacific)"                                  "rgba(255,192,226,0.3)"                        [{x:2.92,y:8.81,r:3}]
"Niger  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:2.34,y:0.082,r:3}]
"Nigeria  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:29.3,y:0.639,r:3}]
"Nicaragua  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:1.79,y:0.552,r:3}]
"Netherlands  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:358.33,y:10.683,r:3}]
"Norway  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:130.83,y:7.467,r:3}]
"Nepal  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:3.4,y:0.067,r:3}]
"New Zealand  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:41.64,y:7.102,r:3}]
"Pakistan  (South Asia)"                                                "rgba(155,155,155,0.3)"                        [{x:48.63,y:0.64,r:3}]
"Panama  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:8.04,y:1.648,r:3}]
"Peru  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:36.13,y:0.896,r:3}]
"Philippines  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:52.97,y:0.749,r:3}]
"Palau  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.08,y:6.69,r:3}]
"Papua New Guinea  (East Asia & Pacific)"                               "rgba(255,192,226,0.3)"                        [{x:4.37,y:0.469,r:3}]
"Poland  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:94.33,y:9.246,r:3}]
"Portugal  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:107.6,y:4.851,r:3}]
"Paraguay  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:7.15,y:0.57,r:3}]
"Qatar  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:7.64,y:54.735,r:3}]
"Romania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:25.12,y:5.407,r:3}]
"Rwanda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:2.02,y:0.072,r:3}]
"Saudi Arabia  (Middle East & North Africa)"                            "rgba(82,238,65,0.3)"                          [{x:136.3,y:16.411,r:3}]
"Sudan  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:7.03,y:0.159,r:3}]
"Senegal  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:6,y:0.435,r:3}]
"Singapore  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:52.15,y:15.559,r:3}]
"Solomon Islands  (East Asia & Pacific)"                                "rgba(255,192,226,0.3)"                        [{x:0.37,y:0.433,r:3}]
"Sierra Leone  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:0.67,y:0.113,r:3}]
"El Salvador  (Latin America & Caribbean)"                              "rgba(149,244,250,0.3)"                        [{x:5.95,y:0.615,r:3}]
"Sao Tome and Principe  (Sub-Saharan Africa)"                           "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.402,r:3}]
"Suriname  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.4,y:4.986,r:3}]
"Sweden  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:280.31,y:5.886,r:3}]
"Swaziland  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:1.28,y:0.29,r:3}]
"Syrian Arab Republic  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:13.25,y:3.254,r:3}]
"Chad  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:1.88,y:0.013,r:3}]
"Togo  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:1.69,y:0.209,r:3}]
"Thailand  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:111.45,y:1.9,r:3}]
"Tonga  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.13,y:0.73,r:3}]
"Trinidad and Tobago  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:5.31,y:16.958,r:3}]
"Tunisia  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:15.49,y:1.746,r:3}]
"Turkey  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:158.45,y:2.743,r:3}]
"Tanzania  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:4.6,y:0.085,r:3}]
"Uganda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:2.85,y:0.042,r:3}]
"Uruguay  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:12.87,y:1.638,r:3}]
"United States  (North America)"                                        "rgba(247,255,0,0.3)"                          [{x:6539.29,y:19.145,r:3}]
"St. Vincent and the Grenadines  (Latin America & Caribbean)"           "rgba(149,244,250,0.3)"                        [{x:0.27,y:0.78,r:3}]
"Venezuela, RB  (Latin America & Caribbean)"                            "rgba(149,244,250,0.3)"                        [{x:58.45,y:5.094,r:3}]
"Vietnam  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:9.86,y:0.313,r:3}]
"Samoa  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.13,y:0.775,r:3}]
"Yemen, Rep.  (Middle East & North Africa)"                             "rgba(82,238,65,0.3)"                          [{x:6.46,y:1.072,r:3}]
"South Africa  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:130.51,y:7.965,r:3}]
"Afghanistan  (South Asia)"                                             "rgba(155,155,155,0.3)"                        [{x:1000000000,y:0.09,r:3}]
"Angola  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:5.27,y:0.471,r:3}]
"Albania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:1.22,y:0.723,r:3}]
"United Arab Emirates  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:55.62,y:31.007,r:3}]
"Argentina  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:236.74,y:3.477,r:3}]
"Antigua and Barbuda  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:0.45,y:4.692,r:3}]
"Australia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:311.95,y:15.701,r:3}]
"Austria  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:189.92,y:7.223,r:3}]
"Belgium  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:225.92,y:10.675,r:3}]
"Benin  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:2.27,y:0.202,r:3}]
"Burkina Faso  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:2.33,y:0.065,r:3}]
"Bulgaria  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:10.82,y:8.035,r:3}]
"Bahrain  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:5.2,y:27.333,r:3}]
"Bahamas, The  (Latin America & Caribbean)"                             "rgba(149,244,250,0.3)"                        [{x:3.09,y:6.274,r:3}]
"Belize  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:0.55,y:1.911,r:3}]
"Bermuda  (North America)"                                              "rgba(247,255,0,0.3)"                          [{x:1.82,y:7.905,r:3}]
"Bolivia  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:5.73,y:1.108,r:3}]
"Brazil  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:437.79,y:1.462,r:3}]
"Barbados  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:2.06,y:4.237,r:3}]
"Brunei Darussalam  (East Asia & Pacific)"                              "rgba(255,192,226,0.3)"                        [{x:4.1,y:17.763,r:3}]
"Canada  (North America)"                                               "rgba(247,255,0,0.3)"                          [{x:577.17,y:15.457,r:3}]
"Switzerland  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:263.69,y:5.873,r:3}]
"Chile  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:47.69,y:2.513,r:3}]
"China  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:444.73,y:2.442,r:3}]
"Cote d'Ivoire  (Sub-Saharan Africa)"                                   "rgba(255,85,0,0.3)"                           [{x:11.04,y:0.436,r:3}]
"Cameroon  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:13.53,y:0.295,r:3}]
"Congo, Dem. Rep.  (Sub-Saharan Africa)"                                "rgba(255,85,0,0.3)"                           [{x:10.7,y:0.065,r:3}]
"Congo, Rep.  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:1.91,y:0.598,r:3}]
"Colombia  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:55.8,y:1.768,r:3}]
"Comoros  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.26,y:0.137,r:3}]
"Cabo Verde  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:0.49,y:0.298,r:3}]
"Costa Rica  (Latin America & Caribbean)"                               "rgba(149,244,250,0.3)"                        [{x:9.53,y:1.183,r:3}]
"Cuba  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:22.36,y:2.72,r:3}]
"Cayman Islands  (Latin America & Caribbean)"                           "rgba(149,244,250,0.3)"                        [{x:1000000000,y:11.646,r:3}]
"Cyprus  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:6.59,y:6.654,r:3}]
"Djibouti  (Middle East & North Africa)"                                "rgba(82,238,65,0.3)"                          [{x:0.46,y:0.487,r:3}]
"Dominica  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.2,y:0.875,r:3}]
"Denmark  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:143.19,y:10.998,r:3}]
"Dominican Republic  (Latin America & Caribbean)"                       "rgba(149,244,250,0.3)"                        [{x:12.97,y:1.545,r:3}]
"Algeria  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:49.94,y:2.961,r:3}]
"Ecuador  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:18.93,y:2.21,r:3}]
"Egypt, Arab Rep.  (Middle East & North Africa)"                        "rgba(82,238,65,0.3)"                          [{x:46.57,y:1.549,r:3}]
"Spain  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:523.64,y:5.57,r:3}]
"Ethiopia  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:8.83,y:0.056,r:3}]
"Finland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:89.25,y:9.948,r:3}]
"Fiji  (East Asia & Pacific)"                                           "rgba(255,192,226,0.3)"                        [{x:1.63,y:1.01,r:3}]
"France  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:1330.09,y:6.088,r:3}]
"Faroe Islands  (Europe & Central Asia)"                                "rgba(201,192,255,0.3)"                        [{x:1000000000,y:14.587,r:3}]
"Gabon  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:4.37,y:4.839,r:3}]
"United Kingdom  (Europe & Central Asia)"                               "rgba(201,192,255,0.3)"                        [{x:1061.38,y:9.454,r:3}]
"Ghana  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:5.96,y:0.285,r:3}]
"Gibraltar  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:1000000000,y:8.78,r:3}]
"Guinea  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:3.27,y:0.154,r:3}]
"Gambia, The  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:0.75,y:0.207,r:3}]
"Greece  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:108.8,y:7.238,r:3}]
"Grenada  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:0.25,y:1.231,r:3}]
"Greenland  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:0.92,y:9.034,r:3}]
"Guatemala  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:11.39,y:0.573,r:3}]
"Guyana  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:0.44,y:1.451,r:3}]
"Honduras  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:3.48,y:0.535,r:3}]
"Haiti  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:1.87,y:0.088,r:3}]
"Hungary  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:40,y:5.977,r:3}]
"Indonesia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:158,y:1.145,r:3}]
"India  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:284.19,y:0.782,r:3}]
"Ireland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:52.46,y:8.741,r:3}]
"Iran, Islamic Rep.  (Middle East & North Africa)"                      "rgba(82,238,65,0.3)"                          [{x:63.74,y:4.038,r:3}]
"Iraq  (Middle East & North Africa)"                                    "rgba(82,238,65,0.3)"                          [{x:1000000000,y:3.511,r:3}]
"Iceland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:6.26,y:7.494,r:3}]
"Israel  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:65.92,y:8.567,r:3}]
"Italy  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:1061.44,y:7.248,r:3}]
"Jamaica  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:4.85,y:3.274,r:3}]
"Jordan  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:5.6,y:3.057,r:3}]
"Japan  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:4414.96,y:8.912,r:3}]
"Kenya  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:5.75,y:0.245,r:3}]
"Cambodia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:2.53,y:0.153,r:3}]
"St. Kitts and Nevis  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:0.24,y:3.418,r:3}]
"Korea, Rep.  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:391.96,y:7.284,r:3}]
"Kuwait  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:23.94,y:10000000000,r:3}]
"Lao PDR  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1.32,y:0.055,r:3}]
"Lebanon  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:7.53,y:4.027,r:3}]
"Liberia  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.16,y:0.159,r:3}]
"Libya  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:30.65,y:8.3,r:3}]
"St. Lucia  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:0.49,y:1.583,r:3}]
"Sri Lanka  (South Asia)"                                               "rgba(155,155,155,0.3)"                        [{x:10.33,y:0.284,r:3}]
"Luxembourg  (Europe & Central Asia)"                                   "rgba(201,192,255,0.3)"                        [{x:16.44,y:27.142,r:3}]
"Morocco  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:31.65,y:1.072,r:3}]
"Madagascar  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:3.37,y:0.081,r:3}]
"Mexico  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:503.96,y:3.635,r:3}]
"Mali  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:2.81,y:0.049,r:3}]
"Malta  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:2.7,y:7.189,r:3}]
"Myanmar  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.122,r:3}]
"Mongolia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:0.76,y:4.102,r:3}]
"Mozambique  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:2.39,y:0.072,r:3}]
"Mauritania  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:1.24,y:0.466,r:3}]
"Mauritius  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:3.26,y:1.617,r:3}]
"New Caledonia  (East Asia & Pacific)"                                  "rgba(255,192,226,0.3)"                        [{x:3.07,y:9.957,r:3}]
"Niger  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:1.6,y:0.089,r:3}]
"Nigeria  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:15.78,y:0.564,r:3}]
"Nicaragua  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:1.75,y:0.52,r:3}]
"Netherlands  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:349.03,y:10.778,r:3}]
"Norway  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:120.57,y:8.151,r:3}]
"Nepal  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:3.66,y:0.072,r:3}]
"New Zealand  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:46.77,y:7.471,r:3}]
"Pakistan  (South Asia)"                                                "rgba(155,155,155,0.3)"                        [{x:51.47,y:0.669,r:3}]
"Panama  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:8.78,y:1.499,r:3}]
"Peru  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:35.15,y:1.016,r:3}]
"Philippines  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:54.36,y:0.742,r:3}]
"Palau  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.07,y:6.281,r:3}]
"Papua New Guinea  (East Asia & Pacific)"                               "rgba(255,192,226,0.3)"                        [{x:4.97,y:0.445,r:3}]
"Poland  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:96.04,y:9.184,r:3}]
"Portugal  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:95.01,y:4.709,r:3}]
"Paraguay  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:7.24,y:0.631,r:3}]
"Qatar  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:7.15,y:62.428,r:3}]
"Romania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:26.36,y:5.302,r:3}]
"Rwanda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:1.97,y:0.078,r:3}]
"Saudi Arabia  (Middle East & North Africa)"                            "rgba(82,238,65,0.3)"                          [{x:132.15,y:17.541,r:3}]
"Sudan  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:8.88,y:0.106,r:3}]
"Senegal  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:5.67,y:0.436,r:3}]
"Singapore  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:60.64,y:16.486,r:3}]
"Solomon Islands  (East Asia & Pacific)"                                "rgba(255,192,226,0.3)"                        [{x:0.41,y:0.421,r:3}]
"Sierra Leone  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:0.76,y:0.114,r:3}]
"El Salvador  (Latin America & Caribbean)"                              "rgba(149,244,250,0.3)"                        [{x:6.93,y:0.694,r:3}]
"Sao Tome and Principe  (Sub-Saharan Africa)"                           "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.394,r:3}]
"Suriname  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.42,y:5.003,r:3}]
"Sweden  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:209.95,y:5.936,r:3}]
"Swaziland  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:1.35,y:0.142,r:3}]
"Syrian Arab Republic  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:13.69,y:3.367,r:3}]
"Chad  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:1.46,y:0.015,r:3}]
"Togo  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:1.23,y:0.212,r:3}]
"Thailand  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:128.88,y:2.145,r:3}]
"Tonga  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:0.13,y:0.882,r:3}]
"Trinidad and Tobago  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:4.58,y:13.516,r:3}]
"Tunisia  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:14.6,y:1.878,r:3}]
"Turkey  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:180.16,y:2.806,r:3}]
"Tanzania  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:4.25,y:0.092,r:3}]
"Uganda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:3.22,y:0.04,r:3}]
